0,1
39.62094496504571,28.313072249651984
39.70846806301293,27.90552464511148
39.72126290827227,27.368099351370333
39.727963246545634,27.590027809140473
39.71119863899762,27.818191351391913
39.65795657174364,27.783393226438456
39.6674918508747,27.89962301109561
39.60783323261685,27.677741307057282
39.672570882588104,27.76411154742178
39.470557828528,27.378476270399
39.57897467000863,27.992071285298113
39.39549766062971,28.24092665136303
39.37840074646499,27.25944496175619
39.56323682821296,27.318880732663487
39.741984221102534,27.979703001160324
39.50829483356462,28.002984915654057
39.72505888733017,28.066973643339196
39.426907184378265,27.273403347582843
39.68907785441009,28.076184027731
39.56324697062132,28.164939812634685
